url,id
https://yoopies.fr/cours-arabe-angers/candidature-poste-d-aide-devoirs/1163252,1163252
https://yoopies.fr/cours-anglais-dijon/aide-devoirs-cours-particuliers/1091711,1091711
https://yoopies.fr/cours-physique-tours/annonce-emploi-d-ete/1336023,1336023
https://yoopies.fr/cours-anglais-montpellier/cours-particuliers-d-anglais/643365,643365
https://yoopies.fr/cours-anglais-nantes/soraya-aide-devoirs-cours/1349490,1349490
https://yoopies.fr/cours-anglais-neuilly-sur-seine/cours-d-anglais-francais-histoire/1022365,1022365
https://yoopies.fr/cours-anglais-paris/etudiante-l-em-lyon-business/1165696,1165696
https://yoopies.fr/cours-espagnol-moult/cours-d-espagol-niveau-college/1291346,1291346
https://yoopies.fr/cours-maths-maintenon/etudiante-terminal-s/380306,380306
https://yoopies.fr/cours-anglais-montesson/aide-devoirs-soutien-scolaire/1354167,1354167
https://yoopies.fr/cours-anglais-paris/hi-everyone-by-ready/1099028,1099028
https://yoopies.fr/cours-anglais-monnai/cours-particuliers-allemand-anglais/667320,667320
https://yoopies.fr/cours-anglais-nancy/cours-d-anglais-d-espagnol-jusqu-au/862286,862286
https://yoopies.fr/cours-anglais-saint-denis/cours-soutien/1260466,1260466
https://yoopies.fr/cours-allemand-strasbourg/soutien-scolaire/1346326,1346326
https://yoopies.fr/cours-anglais-saint-cloud/etudiant-prepa-cherche-donner/1348437,1348437
https://yoopies.fr/cours-anglais-sainte-sigolene/cours-d-aide-devoir-soutient/706598,706598
https://yoopies.fr/cours-anglais-seynod/future-professeur-ecoles-recherche/290904,290904
https://yoopies.fr/cours-espagnol-paris/aprende-conmigo-lengua-cervantes/943601,943601
https://yoopies.fr/cours-anglais-saint-michel-sur-orge/aide-devoirs/1348223,1348223
https://yoopies.fr/cours-piano-bretigny-sur-orge/propose-mon-aider/1350637,1350637
https://yoopies.fr/cours-anglais-lyon/aide-devoirs-domicile/1057169,1057169
https://yoopies.fr/cours-espagnol-serent/cours-d-espagnol/1347480,1347480
https://yoopies.fr/cours-physique-paris/etudiant-fin-m2-propose/1360182,1360182
https://yoopies.fr/cours-anglais-paris/etudiante-donne-cours/1262684,1262684
https://yoopies.fr/cours-anglais-mennecy/garde-d-enfant/1354275,1354275
https://yoopies.fr/cours-francais-le-cannet/cours-particuliers-tout-age/1350909,1350909
https://yoopies.fr/cours-francais-fontenay-aux-roses/jeune-fille-dynamique-disponible/1387374,1387374
https://yoopies.fr/cours-anglais-les-ulis/bilingual-student-free-time/1077340,1077340
https://yoopies.fr/cours-espagnol-saint-etienne/aide-devoir/1016800,1016800
https://yoopies.fr/cours-anglais-bordeaux/cours-d-anglais/1265114,1265114
https://yoopies.fr/cours-anglais-jouques/cours-d-anglais/1363437,1363437
https://yoopies.fr/cours-anglais-lyon/aide-devoirs-cours-particuliers/1357318,1357318
https://yoopies.fr/cours-francais-elbeuf/cours-particulier-l-ete-niveau/1363974,1363974
https://yoopies.fr/cours-maths-paris/professeur-agrege-jeune-retraite/1348866,1348866
https://yoopies.fr/cours-anglais-clermont-ferrand/jeune-etudiant/1365758,1365758
https://yoopies.fr/cours-francais-rouen/cours-particuliers-soutien-scolaire/847123,847123
https://yoopies.fr/cours-francais-six-fours-les-plages/cours-particuliers/864335,864335
https://yoopies.fr/cours-espagnol-carbonne/aide-devoir-soutien-scolaire/1331984,1331984
